TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,151165,151165,1,Viikin Vanhankaupunginlah,Viikin Vanhankaupunginlah,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,1,0,2.11062648858,2.562418,2.55511002286,Not Reported,0,Designated,1962,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150574,150574,1,Nilkkimäen Lehdon Luonnonsuojelualue,Nilkkimäen Lehdon Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0172822,0.0172304295765,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150630,150630,1,Palon Harjun Luonnonsuojelualue,Palon Harjun Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,0,0,0,0.1852612,0.184513885421,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150756,150756,1,Pyykkivuoren Lehdon Luonnonsuojelualue,Pyykkivuoren Lehdon Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0559366,0.0557656353295,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150803,150803,1,Pulkkilansaari 3,Pulkkilansaari 3,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,0,0,0,0.7081617,0.705955145876,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151039,151039,1,Teijonsaaren Luonnonsuojelualue,Teijonsaaren Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,II,Not Applicable,1,0,0.00246760478634,0.0075647,0.00753561145157,Not Reported,0,Designated,1980,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150613,150613,1,Otajärven Salorannan Luonnonsuojelualue,Otajärven Salorannan Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0744021,0.0740476305022,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150521,150521,1,Myllyjoen Lehtokorpi (Luonnonsuojelualue),Myllyjoen Lehtokorpi (Luonnonsuojelualue),Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0077628,0.00773981239078,Not Applicable,0,Designated,1991,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151154,151154,1,Vehmaanniemen Luonnonsuojelualue,Vehmaanniemen Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.073278,0.0729883944626,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150925,150925,1,Sikoharjun Puistometsä Ja Törölampi (Luonnonsuoj.Alue),Sikoharjun Puistometsä Ja Törölampi (Luonnonsuoj.Alue),Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,0,0,0,0.0492848,0.0491228270074,Not Applicable,0,Designated,1962,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150751,150751,1,Puson Aallonmerkkikallio (Luonnonmuistomerkki),Puson Aallonmerkkikallio (Luonnonmuistomerkki),Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,III,Not Applicable,0,0,0,0.0012962,0.00129140637404,Not Applicable,0,Designated,1961,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150571,150571,1,Niittysuo 1-3,Niittysuo 1-3,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0248408,0.024760237308,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150662,150662,1,Peltolan Saniaislehdon Luonnonsuojelualue,Peltolan Saniaislehdon Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0038885,0.00387375301451,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150410,150410,1,Liuhtolan Luonnonsuojelualue,Liuhtolan Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0241808,0.0241103491587,Not Applicable,0,Designated,1992,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150570,150570,1,Pulkkilansaari 2,Pulkkilansaari 2,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,0,0,0,0.0521645,0.0520020107097,Not Applicable,0,Designated,1992,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150789,150789,1,Rakokiven Luonnonsuojelualue,Rakokiven Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0609273,0.06075523092,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150532,150532,1,Myllypuron Lehto,Myllypuron Lehto,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.1007592,0.100485280668,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151116,151116,1,Uudenlevonsuon Luonnonsuojelualue,Uudenlevonsuon Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0067988,0.00676714688817,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150831,150831,1,Ruissaaren Luonnonsuojelualue,Ruissaaren Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.320571,0.319563941362,Not Applicable,0,Designated,1997,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150421,150421,1,Luodonmaan Tammimetsien Luonnonsuojelualue,Luodonmaan Tammimetsien Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,1,0,0.0556483458458,0.1215132,0.120964098857,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151145,151145,1,Vargen-Saaren Luonnonsuoj,Vargen-Saaren Luonnonsuoj,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,2,0,0.00814346402238,0.0082253,0.00820092217202,Not Reported,0,Designated,1992,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150701,150701,1,Pilleskytön  Luonnonsuojelualue 2,Pilleskytön  Luonnonsuojelualue 2,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0653934,0.0651525248638,Not Applicable,0,Designated,1997,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150968,150968,1,Stensbölen Luonnonsuojelu,Stensbölen Luonnonsuojelu,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,1,0,0.0248277047162,0.2111814,0.210602753504,Not Reported,0,Designated,1996,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150567,150567,1,Niinisaaren Keltavuokot,Niinisaaren Keltavuokot,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0002454,0.000244716524115,Not Applicable,0,Designated,1968,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151008,151008,1,Sydänmetsän Luonnonsuojelualue,Sydänmetsän Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0712577,0.0710341351212,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151130,151130,1,Vahteriston Lähde (Luonnonsuojelualue),Vahteriston Lähde (Luonnonsuojelualue),Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0027338,0.0027255605524,Not Applicable,0,Designated,1963,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150814,150814,1,Riilahden Kartanopuisto (,Riilahden Kartanopuisto (,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,1,0,0.0303042486479,0.2111481,0.210363069154,Not Reported,0,Designated,1951,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150428,150428,1,Lähdekorven Luonnonsuojelualue,Lähdekorven Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0155888,0.0155430816064,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150478,150478,1,Metsäkylän-Kuninkojan Luonnonsuojelualue,Metsäkylän-Kuninkojan Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0957216,0.0953081642093,Not Applicable,0,Designated,1988,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150654,150654,1,Pehkusuon Luonnonsuojelualue,Pehkusuon Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0480596,0.0478968691805,Not Applicable,0,Designated,1988,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150608,150608,1,Orisbergin Luonnonsuojelualue,Orisbergin Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,0,0,0,0.7181983,0.714999022215,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150819,150819,1,Risubackajoen Rantalehto,Risubackajoen Rantalehto,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0484238,0.0482708354634,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150451,150451,1,Maksalan Saarten Luonnonsuojelualue,Maksalan Saarten Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0250787,0.0249973592081,Not Applicable,0,Designated,1976,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150498,150498,1,Jakamit 2,Jakamit 2,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.2306939,0.229965627886,Not Applicable,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151050,151050,1,Tiirakarin Luonnonsuojelu,Tiirakarin Luonnonsuojelu,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,1,0,0.00599121117819,0.0200618,0.0200032622261,Not Reported,0,Designated,1948,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150815,150815,1,Riissuon Luonnonsuojelual,Riissuon Luonnonsuojelual,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0246001,0.0245341412807,Not Applicable,0,Designated,1997,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150524,150524,1,Myllykolun Lehto (Luonnonsuojelualue),Myllykolun Lehto (Luonnonsuojelualue),Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0102873,0.0102555384658,Not Applicable,0,Designated,1991,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150538,150538,1,Mäntykankaan Luonnonsuojelualue,Mäntykankaan Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,0,0,0,0.1031349,0.102796269537,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151139,151139,1,Vanha-Tuupalan Pihapuisto (Luonnonsuojelualue),Vanha-Tuupalan Pihapuisto (Luonnonsuojelualue),Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,0,0,0,0.0027627,0.00275241511027,Not Applicable,0,Designated,1957,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150488,150488,1,Mikkelinsaarten Luonnonsuojelualue,Mikkelinsaarten Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,1,0,0.4621414307,1.103776,1.09842384644,Not Reported,0,Designated,1990,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,7492,7492,1,Tiilikkajärven Kansallispuisto,Tiilikkajärven Kansallispuisto,Kansallispuisto,National Park,National,II,Not Applicable,0,0,0,34.5192,34.4027686649,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,151228,151228,1,Åkärrin Luonnonsuojelualue,Åkärrin Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.1737582,0.173185864694,Not Applicable,0,Designated,1992,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150503,150503,1,Mustalammen Ja Pieni-Mietiäisen Kalliot,Mustalammen Ja Pieni-Mietiäisen Kalliot,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.048065,0.0479256368137,Not Applicable,0,Designated,1981,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150422,150422,1,Luodonsaari 2 (Luonnonsuojelualue),Luodonsaari 2 (Luonnonsuojelualue),Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.1746036,0.173958915045,Not Applicable,0,Designated,1992,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150948,150948,1,Slåttskäretin Luonnonsuojelualue,Slåttskäretin Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,V,Not Applicable,1,0,0.0245081373694,0.1716237,0.170724852385,Not Reported,0,Designated,1993,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150413,150413,1,Lonkerinkorven Luonnonsuo,Lonkerinkorven Luonnonsuo,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.06267,0.062485573955,Not Applicable,0,Designated,1988,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
Polygon,150415,150415,1,Louhurannan Luonnonsuojelualue,Louhurannan Luonnonsuojelualue,Yksityinen Luonnonsuojelualue,Private Nature Reserve,National,IV,Not Applicable,0,0,0,0.0891996,0.0889040995873,Not Applicable,0,Designated,1992,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,FIN,FIN,Not Applicable,Not Applicable
